id,season,team,opponent_abbrev,date,home,team_pts,opponent_fgm,opponent_fga,opponent_fg_pct,opponent_3pm,opponent_3pa,opponent_3p_pct,opponent_ftm,opponent_fta,opponent_ft_pct,opponent_orb,opponent_trb,opponent_ast,opponent_stl,opponent_blk,opponent_tov,opponent_pf,team_stl,team_blk,team_tov,team_pf,team_orb,team_trb,opponent_pts,pace,team_pace,opponent_pace,off_rating,def_rating,opponent_avg_team_pace,opponent_pace_deviation,opponent_avg_game_pace,opponent_game_pace_deviation,game_id,created_at,updated_at
559,2025-26,CHI,SAC,2026-03-08,0,110,47,105,0.4480,11,29,0.3790,21,23,0.9130,13,55,33,5,6,4.0,21,2,6,14.0,19,9,49,126,105.0,104.0,106.1,105.8,118.7,102.2,3.9,101.8,3.2,2026-03-08_CHI_SAC,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
560,2025-26,WAS,NOP,2026-03-08,0,118,47,89,0.5280,7,23,0.3040,37,47,0.7870,12,44,25,11,6,8.0,20,2,3,17.0,31,13,41,138,106.3,106.9,105.7,110.4,130.6,103.3,2.4,103.2,3.1,2026-03-08_WAS_NOP,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
561,2025-26,IND,POR,2026-03-08,0,111,47,93,0.5050,15,41,0.3660,22,27,0.8150,13,53,29,5,8,14.0,19,9,6,12.0,22,12,38,131,105.7,105.6,105.9,105.2,123.7,103.2,2.7,103.6,2.1,2026-03-08_IND_POR,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
562,2025-26,HOU,SAS,2026-03-08,0,120,51,88,0.5800,21,40,0.5250,22,27,0.8150,6,32,38,4,6,8.0,26,5,5,12.0,23,8,37,145,103.5,105.1,101.9,114.2,142.3,102.5,-0.6,102.5,1.0,2026-03-08_HOU_SAS,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
563,2025-26,DAL,TOR,2026-03-08,0,92,48,95,0.5050,10,36,0.2780,16,22,0.7270,8,42,39,11,4,8.0,19,5,7,19.0,20,13,47,122,103.7,102.8,104.7,89.5,116.5,101.1,3.6,101.0,2.7,2026-03-08_DAL_TOR,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
564,2025-26,MIL,ORL,2026-03-08,1,91,45,80,0.5630,14,33,0.4240,26,35,0.7430,10,49,31,11,2,15.0,19,10,3,17.0,23,9,36,130,99.1,97.7,100.4,93.1,129.5,102.4,-2.0,102.6,-3.5,2026-03-08_MIL_ORL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
565,2025-26,ORL,MIN,2026-03-07,0,119,30,84,0.3570,9,40,0.2250,23,31,0.7420,8,37,17,10,5,12.0,21,8,4,15.0,24,15,58,92,103.1,104.6,101.6,113.7,90.5,103.5,-1.9,103.2,-0.1,2026-03-07_ORL_MIN,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
566,2025-26,MIL,UTA,2026-03-07,1,113,31,90,0.3440,12,49,0.2450,25,29,0.8620,13,53,23,7,3,12.0,19,7,5,11.0,20,7,48,99,101.5,101.3,101.8,111.5,97.3,104.9,-3.1,104.9,-3.4,2026-03-07_MIL_UTA,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
567,2025-26,ATL,PHI,2026-03-07,1,125,47,86,0.5470,10,26,0.3850,12,18,0.6670,10,36,27,10,4,21.0,20,11,2,21.0,18,12,39,116,104.0,103.0,104.9,121.4,110.6,102.6,2.3,102.3,1.7,2026-03-07_ATL_PHI,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
568,2025-26,OKC,GSW,2026-03-07,1,104,36,88,0.4090,14,45,0.3110,11,18,0.6110,15,47,28,8,3,13.0,18,7,1,14.0,18,7,42,97,94.7,95.6,93.9,108.8,103.3,101.7,-7.8,101.7,-7.0,2026-03-07_OKC_GSW,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
569,2025-26,LAC,MEM,2026-03-07,0,123,42,87,0.4830,16,43,0.3720,20,24,0.8330,11,34,29,8,6,15.0,29,10,2,16.0,20,16,44,120,101.7,101.8,101.6,120.8,118.2,104.0,-2.4,104.1,-2.4,2026-03-07_LAC_MEM,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
570,2025-26,BKN,DET,2026-03-07,0,107,36,85,0.4240,10,26,0.3850,23,31,0.7420,11,37,21,14,6,14.0,22,7,10,20.0,24,12,45,105,101.0,100.3,101.6,106.7,103.3,102.2,-0.6,102.3,-1.3,2026-03-07_BKN_DET,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
571,2025-26,DET,BKN,2026-03-07,1,105,35,80,0.4380,10,30,0.3330,27,28,0.9640,12,45,20,7,10,20.0,24,14,6,14.0,22,11,37,107,101.0,101.6,100.3,103.3,106.7,99.5,0.8,99.6,1.4,2026-03-07_DET_BKN,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
572,2025-26,MEM,LAC,2026-03-07,1,120,41,82,0.5000,4,17,0.2350,37,45,0.8220,16,44,15,10,2,16.0,20,8,6,15.0,29,11,34,123,101.7,101.6,101.8,118.2,120.8,99.3,2.5,99.1,2.6,2026-03-07_MEM_LAC,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
573,2025-26,GSW,OKC,2026-03-07,0,97,33,78,0.4230,15,42,0.3570,23,24,0.9580,7,42,24,7,1,14.0,18,8,3,13.0,18,15,47,104,94.7,93.9,95.6,103.3,108.8,102.0,-6.4,101.7,-7.0,2026-03-07_GSW_OKC,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
574,2025-26,PHI,ATL,2026-03-07,0,116,46,83,0.5540,13,32,0.4060,20,25,0.8000,12,39,32,11,2,21.0,18,10,4,21.0,20,10,36,125,104.0,104.9,103.0,110.6,121.4,104.2,-1.2,104.2,-0.2,2026-03-07_PHI_ATL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
575,2025-26,UTA,MIL,2026-03-07,0,99,41,85,0.4820,15,44,0.3410,16,28,0.5710,7,48,33,7,5,11.0,20,7,3,12.0,19,13,53,113,101.5,101.8,101.3,97.3,111.5,100.0,1.3,99.9,1.6,2026-03-07_UTA_MIL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
576,2025-26,MIN,ORL,2026-03-07,1,92,42,91,0.4620,9,34,0.2650,26,31,0.8390,15,58,28,8,4,15.0,24,10,5,12.0,21,8,37,119,103.1,101.6,104.6,90.5,113.7,102.4,2.2,102.6,0.5,2026-03-07_MIN_ORL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
577,2025-26,NYK,DEN,2026-03-06,0,142,37,83,0.4460,8,40,0.2000,21,30,0.7000,8,31,30,6,1,15.0,19,11,4,11.0,24,14,50,103,102.2,101.2,103.2,140.3,99.8,100.7,2.5,100.8,1.4,2026-03-06_NYK_DEN,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
578,2025-26,BOS,DAL,2026-03-06,1,120,38,93,0.4090,14,35,0.4000,10,12,0.8330,8,45,23,2,5,10.0,16,6,10,10.0,10,14,58,100,100.9,101.6,100.3,118.1,99.7,104.1,-3.8,104.2,-3.3,2026-03-06_BOS_DAL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
579,2025-26,LAL,IND,2026-03-06,1,128,46,98,0.4690,8,35,0.2290,17,24,0.7080,12,40,33,10,4,7.0,19,5,2,13.0,22,6,43,117,102.8,102.1,103.6,125.3,113.0,103.7,-0.1,103.4,-0.6,2026-03-06_LAL_IND,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
580,2025-26,MIA,CHA,2026-03-06,0,128,41,96,0.4270,19,52,0.3650,19,20,0.9500,12,48,24,5,9,13.0,18,7,5,6.0,14,11,44,120,104.4,103.0,105.8,124.3,113.4,99.0,6.8,99.9,4.5,2026-03-06_MIA_CHA,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
581,2025-26,HOU,POR,2026-03-06,1,106,33,83,0.3980,12,39,0.3080,21,37,0.5680,16,43,20,17,2,16.0,20,9,9,22.0,25,8,44,99,100.4,101.4,99.3,104.5,99.7,103.2,-3.9,103.6,-3.2,2026-03-06_HOU_POR,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
582,2025-26,SAS,LAC,2026-03-06,1,116,42,86,0.4880,12,33,0.3640,16,20,0.8000,7,41,22,12,3,10.0,15,6,7,13.0,17,15,52,112,98.5,99.2,97.8,117.0,114.5,99.3,-1.5,99.1,-0.6,2026-03-06_SAS_LAC,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
583,2025-26,PHX,NOP,2026-03-06,1,118,37,83,0.4460,10,28,0.3570,32,37,0.8650,16,42,18,8,3,15.0,24,9,6,15.0,23,15,41,116,99.9,101.4,98.3,116.3,118.0,103.3,-5.0,103.2,-3.3,2026-03-06_PHX_NOP,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
584,2025-26,NOP,PHX,2026-03-06,0,116,40,90,0.4440,20,58,0.3450,18,26,0.6920,15,41,27,9,6,15.0,23,8,3,15.0,24,16,42,118,99.9,98.3,101.4,118.0,116.3,100.0,1.4,100.1,-0.2,2026-03-06_NOP_PHX,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
585,2025-26,LAC,SAS,2026-03-06,0,112,46,95,0.4840,17,41,0.4150,7,14,0.5000,15,52,29,6,7,13.0,17,12,3,10.0,15,7,41,116,98.5,97.8,99.2,114.5,117.0,102.5,-3.3,102.5,-4.0,2026-03-06_LAC_SAS,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
586,2025-26,POR,HOU,2026-03-06,0,99,41,76,0.5390,5,19,0.2630,19,26,0.7310,8,44,23,9,9,22.0,25,17,2,16.0,20,16,43,106,100.4,99.3,101.4,99.7,104.5,98.7,2.7,99.0,1.4,2026-03-06_POR_HOU,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
587,2025-26,CHA,MIA,2026-03-06,1,120,45,97,0.4640,18,38,0.4740,20,25,0.8000,11,44,31,7,5,6.0,14,5,9,13.0,18,12,48,128,104.4,105.8,103.0,113.4,124.3,106.2,-3.2,106.1,-1.7,2026-03-06_CHA_MIA,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
588,2025-26,IND,LAL,2026-03-06,0,117,45,85,0.5290,17,37,0.4590,21,23,0.9130,6,43,25,5,2,13.0,22,10,4,7.0,19,12,40,128,102.8,103.6,102.1,113.0,125.3,101.0,1.1,100.7,2.1,2026-03-06_IND_LAL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
589,2025-26,DAL,BOS,2026-03-06,0,100,47,99,0.4750,16,48,0.3330,10,15,0.6670,14,58,29,6,10,10.0,10,2,5,10.0,16,8,45,120,100.9,100.3,101.6,99.7,118.1,97.4,4.2,97.8,3.2,2026-03-06_DAL_BOS,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
590,2025-26,DEN,NYK,2026-03-06,1,103,55,95,0.5790,16,34,0.4710,16,21,0.7620,14,50,44,11,4,11.0,24,6,1,15.0,19,8,31,142,102.2,103.2,101.2,99.8,140.3,99.5,1.7,99.4,2.8,2026-03-06_DEN_NYK,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
591,2025-26,MIA,BKN,2026-03-05,1,126,41,95,0.4320,16,41,0.3900,12,18,0.6670,21,49,30,9,2,20.0,19,13,8,14.0,20,12,45,110,102.7,103.6,101.9,121.7,107.9,99.5,2.4,99.6,3.1,2026-03-05_MIA_BKN,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
592,2025-26,SAS,DET,2026-03-05,1,121,35,87,0.4020,12,28,0.4290,24,30,0.8000,14,44,20,4,4,10.0,23,5,11,9.0,20,8,46,106,97.2,98.2,96.2,123.2,110.2,102.2,-6.0,102.3,-5.1,2026-03-05_SAS_DET,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
593,2025-26,NOP,SAC,2026-03-05,0,133,50,99,0.5050,8,31,0.2580,15,23,0.6520,10,42,29,5,3,7.0,19,7,11,12.0,18,14,52,123,107.0,107.9,106.1,123.3,115.9,102.2,3.9,101.8,5.2,2026-03-05_NOP_SAC,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
594,2025-26,UTA,WAS,2026-03-05,0,122,36,77,0.4680,18,42,0.4290,22,32,0.6880,15,43,22,8,1,19.0,20,12,4,12.0,22,17,45,112,95.0,94.9,95.1,128.5,117.8,104.1,-9.0,104.0,-9.0,2026-03-05_UTA_WAS,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
595,2025-26,MIN,TOR,2026-03-05,1,115,41,83,0.4940,9,21,0.4290,16,24,0.6670,11,40,22,6,5,14.0,19,10,5,13.0,22,6,41,107,97.3,98.1,96.6,117.2,110.8,101.1,-4.5,101.0,-3.7,2026-03-05_MIN_TOR,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
596,2025-26,DEN,LAL,2026-03-05,1,120,45,87,0.5170,13,31,0.4190,10,15,0.6670,6,32,30,12,1,10.0,21,3,1,18.0,16,7,41,113,98.6,99.6,97.6,120.4,115.8,101.0,-3.4,100.7,-2.1,2026-03-05_DEN_LAL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
597,2025-26,GSW,HOU,2026-03-05,0,115,44,96,0.4580,14,34,0.4120,11,15,0.7330,17,49,26,11,2,18.0,17,10,5,19.0,23,18,47,113,92.9,92.0,93.8,113.2,109.1,98.7,-4.9,99.0,-6.1,2026-03-05_GSW_HOU,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
598,2025-26,CHI,PHX,2026-03-05,0,105,36,92,0.3910,13,46,0.2830,18,27,0.6670,14,48,24,7,3,15.0,19,8,3,13.0,22,9,46,103,102.9,101.0,104.9,104.0,98.2,100.0,4.9,100.1,2.8,2026-03-05_CHI_PHX,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
599,2025-26,ORL,DAL,2026-03-05,1,115,39,86,0.4530,14,32,0.4380,22,28,0.7860,11,44,28,6,9,13.0,17,10,2,12.0,21,14,47,114,101.2,102.0,100.3,112.7,113.6,104.1,-3.8,104.2,-3.0,2026-03-05_ORL_DAL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
600,2025-26,DAL,ORL,2026-03-05,0,114,44,97,0.4540,13,39,0.3330,14,16,0.8750,14,47,31,10,2,12.0,21,6,9,13.0,17,11,44,115,101.2,100.3,102.0,113.6,112.7,102.4,-0.4,102.6,-1.4,2026-03-05_DAL_ORL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
601,2025-26,HOU,GSW,2026-03-05,1,113,45,94,0.4790,14,38,0.3680,11,15,0.7330,18,47,29,10,5,19.0,23,11,2,18.0,17,17,49,115,92.9,93.8,92.0,109.1,113.2,101.7,-9.7,101.7,-8.8,2026-03-05_HOU_GSW,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
602,2025-26,PHX,CHI,2026-03-05,1,103,41,86,0.4770,7,28,0.2500,16,25,0.6400,9,46,23,8,3,13.0,22,7,3,15.0,19,14,48,105,102.9,104.9,101.0,98.2,104.0,105.1,-4.1,105.0,-2.1,2026-03-05_PHX_CHI,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
603,2025-26,LAL,DEN,2026-03-05,0,113,39,75,0.5200,14,31,0.4520,28,31,0.9030,7,41,27,3,1,18.0,16,12,1,10.0,21,6,32,120,98.6,97.6,99.6,115.8,120.4,100.7,-1.1,100.8,-2.2,2026-03-05_LAL_DEN,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
604,2025-26,TOR,MIN,2026-03-05,0,107,42,81,0.5190,13,31,0.4190,18,23,0.7830,6,41,24,10,5,13.0,22,6,5,14.0,19,11,40,115,97.3,96.6,98.1,110.8,117.2,103.5,-5.4,103.2,-5.9,2026-03-05_TOR_MIN,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
605,2025-26,SAC,NOP,2026-03-05,1,123,49,98,0.5000,12,34,0.3530,23,27,0.8520,14,52,27,7,11,12.0,18,5,3,7.0,19,10,42,133,107.0,106.1,107.9,115.9,123.3,103.3,4.6,103.2,3.8,2026-03-05_SAC_NOP,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
606,2025-26,WAS,UTA,2026-03-05,1,112,47,92,0.5110,15,35,0.4290,13,18,0.7220,17,45,31,12,4,12.0,22,8,1,19.0,20,15,43,122,95.0,95.1,94.9,117.8,128.5,104.9,-10.0,104.9,-9.9,2026-03-05_WAS_UTA,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
607,2025-26,DET,SAS,2026-03-05,0,106,42,84,0.5000,13,37,0.3510,24,30,0.8000,8,46,24,5,11,9.0,20,4,4,10.0,23,14,44,121,97.2,96.2,98.2,110.2,123.2,102.5,-4.3,102.5,-5.3,2026-03-05_DET_SAS,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
608,2025-26,BKN,MIA,2026-03-05,0,110,48,91,0.5270,9,27,0.3330,21,24,0.8750,12,45,29,13,8,14.0,20,9,2,20.0,19,21,49,126,102.7,101.9,103.6,107.9,121.7,106.2,-2.6,106.1,-3.4,2026-03-05_BKN_MIA,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
609,2025-26,CHA,BOS,2026-03-04,0,118,30,79,0.3800,10,36,0.2780,19,20,0.9500,9,45,18,1,3,16.0,14,10,4,5.0,19,11,43,89,93.5,92.2,94.8,127.9,93.9,97.4,-2.6,97.8,-4.2,2026-03-04_CHA_BOS,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
610,2025-26,LAC,IND,2026-03-04,1,130,36,84,0.4290,10,36,0.2780,25,31,0.8060,5,38,26,2,3,13.0,21,8,7,11.0,23,6,47,107,105.3,105.0,105.6,123.8,101.3,103.7,1.9,103.4,1.9,2026-03-04_LAC_IND,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
611,2025-26,ATL,MIL,2026-03-04,0,131,43,86,0.5000,13,39,0.3330,14,20,0.7000,12,41,27,8,2,15.0,15,9,7,11.0,17,11,40,113,98.4,99.0,97.8,132.3,115.5,100.0,-2.2,99.9,-1.5,2026-03-04_ATL_MIL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
612,2025-26,POR,MEM,2026-03-04,0,122,39,87,0.4480,14,32,0.4380,22,33,0.6670,13,38,25,12,6,17.0,23,10,11,17.0,22,20,53,114,102.7,99.9,105.5,122.1,108.0,104.0,1.5,104.1,-1.4,2026-03-04_POR_MEM,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
613,2025-26,PHI,UTA,2026-03-04,1,106,36,88,0.4090,12,39,0.3080,18,19,0.9470,13,42,22,7,6,15.0,24,6,7,15.0,17,12,43,102,99.3,100.2,98.4,105.7,103.7,104.9,-6.5,104.9,-5.6,2026-03-04_PHI_UTA,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
614,2025-26,OKC,NYK,2026-03-04,0,103,37,88,0.4200,10,35,0.2860,16,22,0.7270,12,48,23,5,3,14.0,24,8,0,16.0,22,3,38,100,98.3,97.0,99.7,106.2,100.3,99.5,0.2,99.4,-1.1,2026-03-04_OKC_NYK,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
615,2025-26,NYK,OKC,2026-03-04,1,100,33,73,0.4520,16,42,0.3810,21,25,0.8400,3,38,21,8,0,16.0,22,5,3,14.0,24,12,48,103,98.3,99.7,97.0,100.3,106.2,102.0,-5.0,101.7,-3.4,2026-03-04_NYK_OKC,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
616,2025-26,UTA,PHI,2026-03-04,0,102,40,88,0.4550,9,35,0.2570,17,21,0.8100,12,43,24,6,7,15.0,17,7,6,15.0,24,13,42,106,99.3,98.4,100.2,103.7,105.7,102.6,-2.4,102.3,-3.0,2026-03-04_UTA_PHI,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
617,2025-26,MEM,POR,2026-03-04,1,114,48,95,0.5050,15,43,0.3490,11,18,0.6110,20,53,29,10,11,17.0,22,12,6,17.0,23,13,38,122,102.7,105.5,99.9,108.0,122.1,103.2,-3.3,103.6,-0.9,2026-03-04_MEM_POR,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
618,2025-26,MIL,ATL,2026-03-04,1,113,50,92,0.5430,20,45,0.4440,11,16,0.6880,11,40,33,9,7,11.0,17,8,2,15.0,15,12,41,131,98.4,97.8,99.0,115.5,132.3,104.2,-5.2,104.2,-5.8,2026-03-04_MIL_ATL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
619,2025-26,IND,LAC,2026-03-04,0,107,49,89,0.5510,12,32,0.3750,20,25,0.8000,6,47,28,8,7,11.0,23,2,3,13.0,21,5,38,130,105.3,105.6,105.0,101.3,123.8,99.3,5.7,99.1,6.2,2026-03-04_IND_LAC,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
620,2025-26,BOS,CHA,2026-03-04,1,89,41,89,0.4610,19,49,0.3880,17,21,0.8100,11,43,26,10,4,5.0,19,1,3,16.0,14,9,45,118,93.5,94.8,92.2,93.9,127.9,99.0,-6.8,99.9,-6.4,2026-03-04_BOS_CHA,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
621,2025-26,SAS,PHI,2026-03-03,0,131,33,95,0.3470,10,42,0.2380,15,19,0.7890,9,40,20,8,5,14.0,16,10,10,17.0,20,6,56,91,108.1,107.9,108.4,121.4,84.0,102.6,5.8,102.3,5.8,2026-03-03_SAS_PHI,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
622,2025-26,CHA,DAL,2026-03-03,1,117,28,74,0.3780,3,22,0.1360,31,42,0.7380,7,42,19,7,4,15.0,19,11,7,15.0,31,13,49,90,99.4,98.4,100.5,119.0,89.6,104.1,-3.6,104.2,-4.8,2026-03-03_CHA_DAL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
623,2025-26,MIA,BKN,2026-03-03,1,124,33,86,0.3840,6,32,0.1880,26,30,0.8670,10,38,24,6,5,19.0,19,13,8,12.0,19,14,46,98,103.9,99.6,108.2,124.5,90.6,99.5,8.7,99.6,4.3,2026-03-03_MIA_BKN,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
624,2025-26,ORL,WAS,2026-03-03,1,126,43,92,0.4670,7,32,0.2190,16,25,0.6400,13,42,23,4,6,14.0,24,3,6,9.0,22,3,38,109,101.1,98.3,104.0,128.2,104.8,104.1,-0.1,104.0,-2.9,2026-03-03_ORL_WAS,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
625,2025-26,NYK,TOR,2026-03-03,0,111,35,77,0.4550,8,28,0.2860,17,19,0.8950,5,28,24,8,3,15.0,15,10,4,18.0,17,6,43,95,96.8,98.3,95.4,112.9,99.6,101.1,-5.7,101.0,-4.2,2026-03-03_NYK_TOR,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
626,2025-26,PHX,SAC,2026-03-03,0,114,41,90,0.4560,7,27,0.2590,14,18,0.7780,13,40,25,11,2,14.0,14,11,3,19.0,13,18,53,103,99.7,100.5,98.9,113.5,104.1,102.2,-3.3,101.8,-2.1,2026-03-03_PHX_SAC,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
627,2025-26,LAL,NOP,2026-03-03,1,110,38,90,0.4220,8,29,0.2760,17,19,0.8950,10,41,29,12,3,19.0,24,7,12,22.0,17,11,48,101,106.4,105.4,107.4,104.3,94.1,103.3,4.1,103.2,3.2,2026-03-03_LAL_NOP,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
628,2025-26,OKC,CHI,2026-03-03,0,116,39,90,0.4330,17,49,0.3470,13,19,0.6840,10,53,27,3,3,19.0,22,10,3,9.0,13,12,51,108,107.0,106.6,107.4,108.9,100.6,105.1,2.3,105.0,2.0,2026-03-03_OKC_CHI,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
629,2025-26,MIN,MEM,2026-03-03,1,117,36,79,0.4560,15,38,0.3950,23,29,0.7930,5,33,27,9,4,17.0,26,8,2,18.0,24,13,52,110,103.9,104.0,103.8,112.5,106.0,104.0,-0.2,104.1,-0.2,2026-03-03_MIN_MEM,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
630,2025-26,CLE,DET,2026-03-03,1,113,39,77,0.5060,9,24,0.3750,22,29,0.7590,10,44,29,9,7,14.0,23,7,4,10.0,20,11,38,109,95.1,96.4,93.8,117.2,116.3,102.2,-8.4,102.3,-7.2,2026-03-03_CLE_DET,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
631,2025-26,DET,CLE,2026-03-03,0,109,38,86,0.4420,17,46,0.3700,20,26,0.7690,11,38,27,7,4,10.0,20,9,7,14.0,23,10,44,113,95.1,93.8,96.4,116.3,117.2,102.8,-6.4,102.6,-7.5,2026-03-03_DET_CLE,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
632,2025-26,MEM,MIN,2026-03-03,0,110,40,84,0.4760,10,34,0.2940,27,34,0.7940,13,52,19,8,2,18.0,24,9,4,17.0,26,5,33,117,103.9,103.8,104.0,106.0,112.5,103.5,0.5,103.2,0.7,2026-03-03_MEM_MIN,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
633,2025-26,CHI,OKC,2026-03-03,1,108,43,99,0.4340,10,42,0.2380,20,24,0.8330,12,51,23,10,3,9.0,13,3,3,19.0,22,10,53,116,107.0,107.4,106.6,100.6,108.9,102.0,4.6,101.7,5.3,2026-03-03_CHI_OKC,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
634,2025-26,NOP,LAL,2026-03-03,0,101,39,83,0.4700,11,37,0.2970,21,26,0.8080,11,48,29,7,12,22.0,17,12,3,19.0,24,10,41,110,106.4,107.4,105.4,94.1,104.3,101.0,4.4,100.7,5.7,2026-03-03_NOP_LAL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
635,2025-26,SAC,PHX,2026-03-03,1,103,42,92,0.4570,19,49,0.3880,11,17,0.6470,18,53,31,11,3,19.0,13,11,2,14.0,14,13,40,114,99.7,98.9,100.5,104.1,113.5,100.0,0.5,100.1,-0.4,2026-03-03_SAC_PHX,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
636,2025-26,TOR,NYK,2026-03-03,1,95,46,81,0.5680,10,29,0.3450,9,12,0.7500,6,43,32,10,4,18.0,17,8,3,15.0,15,5,28,111,96.8,95.4,98.3,99.6,112.9,99.5,-1.2,99.4,-2.6,2026-03-03_TOR_NYK,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
637,2025-26,WAS,ORL,2026-03-03,0,109,42,76,0.5530,10,25,0.4000,32,37,0.8650,3,38,33,3,6,9.0,22,4,6,14.0,24,13,42,126,101.1,104.0,98.3,104.8,128.2,102.4,-4.1,102.6,-1.5,2026-03-03_WAS_ORL,2026-05-02 00:09:51.628497+00,2026-05-02 00:09:51.628497+00
