team_id,team_abbreviation,season,play_type,possessions,points,poss_pct,percentile,games_played,points_per_possession,fg_pct,efg_pct
1610612750,MIN,2025-26,OffScreen,4.8,4.4,0.042,0.793,79,0.917,0.38,0.447
1610612762,UTA,2025-26,OffScreen,4.4,4.4,0.038,0.517,80,1.0,0.398,0.503
1610612765,DET,2025-26,OffScreen,4.5,4.5,0.039,0.241,79,1.0,0.404,0.517
1610612752,NYK,2025-26,OffScreen,4.4,4.6,0.04,0.069,77,1.045,0.449,0.565
1610612764,WAS,2025-26,OffScreen,4.6,4.6,0.039,0.407,78,1.0,0.424,0.518
1610612759,SAS,2025-26,OffScreen,4.7,4.8,0.042,0.172,77,1.021,0.426,0.512
1610612766,CHA,2025-26,OffScreen,4.8,4.8,0.044,0.407,79,1.0,0.397,0.488
1610612763,MEM,2025-26,OffScreen,4.6,4.8,0.04,0.103,79,1.043,0.422,0.52
1610612741,CHI,2025-26,OffScreen,5.1,4.9,0.044,0.586,80,0.961,0.391,0.485
1610612742,DAL,2025-26,OffScreen,5.2,5.2,0.044,0.345,78,1.0,0.405,0.5
1610612754,IND,2025-26,OffScreen,5.1,5.1,0.044,0.276,79,1.0,0.423,0.506
1610612758,SAC,2025-26,OffScreen,4.6,5.3,0.041,0.034,79,1.152,0.471,0.602
1610612752,NYK,2025-26,OffRebound,5.4,5.6,0.049,0.931,77,1.037,0.543,0.546
1610612753,ORL,2025-26,OffRebound,5.3,5.7,0.047,0.724,77,1.075,0.578,0.587
1610612749,MIL,2025-26,OffRebound,5.4,5.8,0.048,0.759,79,1.074,0.552,0.555
1610612766,CHA,2025-26,OffRebound,5.4,5.9,0.049,0.69,79,1.093,0.584,0.599
1610612751,BKN,2025-26,OffRebound,5.3,6.0,0.049,0.517,79,1.132,0.558,0.565
1610612739,CLE,2025-26,OffRebound,5.8,6.0,0.051,0.897,79,1.034,0.508,0.515
1610612750,MIN,2025-26,OffRebound,5.9,6.1,0.051,1.0,79,1.034,0.523,0.528
1610612759,SAS,2025-26,OffRebound,5.4,6.3,0.048,0.31,77,1.167,0.581,0.59
1610612760,OKC,2025-26,OffRebound,6.1,6.4,0.054,0.966,77,1.049,0.551,0.553
1610612738,BOS,2025-26,OffRebound,5.6,6.2,0.052,0.552,80,1.107,0.554,0.555
1610612747,LAL,2025-26,OffRebound,5.6,6.4,0.05,0.448,78,1.143,0.601,0.608
1610612746,LAC,2025-26,OffRebound,5.8,6.4,0.052,0.621,79,1.103,0.55,0.554
1610612743,DEN,2025-26,OffRebound,6.0,6.3,0.053,0.862,80,1.05,0.53,0.534
1610612745,HOU,2025-26,OffRebound,5.7,6.5,0.052,0.483,79,1.14,0.589,0.594
1610612761,TOR,2025-26,OffRebound,6.1,6.5,0.054,0.828,79,1.066,0.55,0.552
1610612758,SAC,2025-26,OffRebound,5.6,6.5,0.049,0.069,79,1.161,0.588,0.592
1610612744,GSW,2025-26,OffRebound,6.0,6.7,0.053,0.655,79,1.117,0.554,0.563
1610612737,ATL,2025-26,OffRebound,5.7,6.7,0.049,0.103,80,1.175,0.599,0.605
1610612757,POR,2025-26,OffRebound,6.4,6.9,0.055,0.793,79,1.078,0.565,0.568
1610612765,DET,2025-26,OffRebound,6.0,6.9,0.053,0.379,79,1.15,0.602,0.609
1610612748,MIA,2025-26,OffRebound,6.2,7.2,0.053,0.172,78,1.161,0.589,0.599
1610612741,CHI,2025-26,OffRebound,6.1,7.1,0.053,0.276,80,1.164,0.586,0.59
1610612755,PHI,2025-26,OffRebound,6.1,7.2,0.053,0.0,79,1.18,0.604,0.611
1610612754,IND,2025-26,OffRebound,6.3,7.3,0.055,0.345,79,1.159,0.599,0.602
1610612764,WAS,2025-26,OffRebound,6.9,7.6,0.059,0.586,78,1.101,0.571,0.574
1610612756,PHX,2025-26,OffRebound,6.5,7.7,0.058,0.034,78,1.185,0.607,0.613
1610612762,UTA,2025-26,OffRebound,6.4,7.5,0.055,0.241,80,1.172,0.612,0.62
1610612742,DAL,2025-26,OffRebound,6.7,7.8,0.058,0.414,78,1.164,0.615,0.621
1610612740,NOP,2025-26,OffRebound,7.0,8.2,0.06,0.207,79,1.171,0.588,0.593
1610612763,MEM,2025-26,OffRebound,7.2,8.4,0.061,0.138,79,1.167,0.62,0.626
1610612760,OKC,2025-26,Misc,6.7,2.2,0.059,1.0,77,0.328,0.257,0.294
1610612738,BOS,2025-26,Misc,6.0,2.3,0.056,0.966,80,0.383,0.24,0.268
1610612742,DAL,2025-26,Misc,5.5,2.7,0.047,0.69,78,0.491,0.328,0.387
1610612752,NYK,2025-26,Misc,6.4,2.8,0.058,0.793,77,0.437,0.202,0.218
1610612741,CHI,2025-26,Misc,5.0,2.7,0.043,0.172,80,0.54,0.381,0.418
1610612737,ATL,2025-26,Misc,6.8,2.7,0.059,0.897,80,0.397,0.289,0.306
1610612761,TOR,2025-26,Misc,7.1,2.8,0.063,0.931,79,0.394,0.364,0.395
1610612746,LAC,2025-26,Misc,5.6,2.8,0.05,0.483,79,0.5,0.307,0.358
1610612745,HOU,2025-26,Misc,5.9,2.9,0.053,0.655,79,0.492,0.341,0.364
1610612749,MIL,2025-26,Misc,5.4,2.9,0.048,0.138,79,0.537,0.352,0.406
1610612759,SAS,2025-26,Misc,6.0,3.1,0.053,0.379,77,0.517,0.31,0.353
1610612754,IND,2025-26,Misc,5.9,3.0,0.051,0.414,79,0.508,0.348,0.4
1610612758,SAC,2025-26,Misc,6.4,3.1,0.057,0.759,79,0.484,0.365,0.401
1610612743,DEN,2025-26,Misc,5.1,3.1,0.045,0.0,80,0.608,0.308,0.35
1610612744,GSW,2025-26,Misc,6.5,3.1,0.057,0.724,79,0.477,0.344,0.381
1610612766,CHA,2025-26,Misc,5.4,3.1,0.05,0.034,79,0.574,0.388,0.439
1610612753,ORL,2025-26,Misc,6.4,3.2,0.057,0.517,77,0.5,0.327,0.371
1610612756,PHX,2025-26,Misc,7.5,3.2,0.067,0.828,78,0.427,0.313,0.34
1610612764,WAS,2025-26,Misc,6.1,3.3,0.052,0.207,78,0.541,0.381,0.407
1610612762,UTA,2025-26,Misc,6.4,3.2,0.054,0.586,80,0.5,0.311,0.337
1610612740,NOP,2025-26,Misc,6.4,3.3,0.055,0.552,79,0.516,0.328,0.36
1610612747,LAL,2025-26,Misc,6.0,3.3,0.054,0.103,78,0.55,0.414,0.465
1610612748,MIA,2025-26,Misc,6.4,3.4,0.055,0.241,78,0.531,0.424,0.487
1610612757,POR,2025-26,Misc,7.9,3.4,0.068,0.862,79,0.43,0.363,0.407
1610612751,BKN,2025-26,Misc,6.6,3.4,0.06,0.448,79,0.515,0.312,0.348
1610612755,PHI,2025-26,Misc,6.7,3.5,0.058,0.345,79,0.522,0.318,0.368
1610612739,CLE,2025-26,Misc,6.9,3.6,0.06,0.31,79,0.522,0.356,0.393
1610612765,DET,2025-26,Misc,7.4,3.6,0.065,0.621,79,0.486,0.4,0.432
1610612763,MEM,2025-26,Misc,6.9,3.7,0.06,0.276,79,0.536,0.374,0.431
1610612750,MIN,2025-26,Misc,7.3,4.1,0.063,0.069,79,0.562,0.347,0.389
